name;lat;lon;pop;textsize
Swampscott;42.47093;-70.91755;13787;2
Swansea;41.74816;-71.18977;16525;3
Taunton;41.9001;-71.08977;55874;11
Tewksbury;42.61065;-71.23422;29326;5
Tyngsboro;42.67676;-71.42451;11366;2
Uxbridge;42.07732;-71.62951;12614;2
Wakefield;42.50648;-71.07283;24932;4
Waltham;42.37649;-71.23561;60632;12
Watertown;42.37093;-71.18283;31915;6
Wayland;42.3626;-71.36145;13155;2
Webster;42.0501;-71.88007;11412;2
Wellesley;42.29649;-71.29256;27982;5
West Springfield;42.10704;-72.62037;27912;5
Westfield;42.12509;-72.74954;41094;8
Westford;42.57926;-71.43784;21587;4
Weston;42.36676;-71.30311;11682;2
Westwood;42.21399;-71.2245;14029;2
Weymouth;42.22093;-70.93977;54395;10
Whitman;42.08066;-70.9356;14495;2
Wilmington;42.54648;-71.17367;22325;4
Winchester;42.45232;-71.137;21374;4
Winthrop;42.3751;-70.98283;17618;3
Woburn;42.47926;-71.15228;38120;7
Worcester;42.26259;-71.80229;181045;36
Wrentham;42.06677;-71.32811;11251;2
Yarmouth;41.70567;-70.22863;25243;5
Auburn;44.09785;-70.23117;23055;4
Augusta;44.31062;-69.77949;19136;3
Bangor;44.80118;-68.77781;33039;6
Biddeford;43.49258;-70.45338;21277;4
Brunswick;43.91452;-69.96533;15175;3
Lewiston;44.10035;-70.21478;36592;7
Portland;43.66147;-70.25533;66194;13
Saco;43.50092;-70.44283;18482;3
South Portland;43.64147;-70.24088;25002;5
South Portland Gardens;43.63897;-70.31533;23893;4
Waterville;44.55201;-69.63171;15722;3
Wells Beach Station;43.32397;-70.59144;10162;2
West Scarborough;43.57036;-70.38783;27706;5
Westbrook;43.67703;-70.37116;17494;3
Adrian;41.89755;-84.03717;21133;4
Allen Park;42.25754;-83.21104;28210;5
Allendale;42.97225;-85.95365;17579;3
Alpena;45.06168;-83.43275;10483;2
Ann Arbor;42.27756;-83.74088;113934;22
Auburn Hills;42.68753;-83.2341;21412;4
Battle Creek;42.32115;-85.17971;52347;10
Bay City;43.59447;-83.88886;34932;6
Beecher;43.09003;-83.6944;10232;2
Benton Harbor;42.11671;-86.45419;10038;2
Berkley;42.50309;-83.18354;14970;2
Beverly Hills;42.52392;-83.22326;10267;2
Big Rapids;43.69808;-85.48366;10601;2
Birmingham;42.5467;-83.21132;20103;4
Burton;42.99947;-83.61634;29999;5
Cadillac;44.25195;-85.40116;10355;2
Canton;42.30865;-83.48216;86825;17
Clawson;42.53337;-83.14632;11825;2
Clinton;42.58698;-82.91992;99753;19
Coldwater;41.94033;-85.00052;10945;2
Comstock Park;43.03864;-85.67003;10088;2
Cutlerville;42.84086;-85.66364;14370;2
Dearborn;42.32226;-83.17631;98153;19
Dearborn Heights;42.33698;-83.27326;57774;11
Detroit;42.33143;-83.04575;713777;142
East Grand Rapids;42.94114;-85.61003;10694;2
East Lansing;42.73698;-84.48387;48579;9
Eastpointe;42.46837;-82.95547;32442;6
Escanaba;45.74525;-87.06458;12616;2
Farmington;42.46448;-83.37632;10372;2
Farmington Hills;42.48531;-83.37716;79740;15
Fenton;42.79781;-83.70495;11756;2
Ferndale;42.46059;-83.13465;19900;3
Flint;43.01253;-83.68746;102434;20
Forest Hills;42.95947;-85.48975;25867;5
Fraser;42.5392;-82.94937;14480;2
Garden City;42.32559;-83.33104;27692;5
Grand Haven;43.06307;-86.22839;10412;2
Grand Rapids;42.96336;-85.66809;188040;37
Grandville;42.90975;-85.76309;15378;3
Grosse Ile;42.12921;-83.14437;11361;2
Grosse Pointe Park;42.37587;-82.93742;11555;2
Grosse Pointe Woods;42.44365;-82.90686;16135;3
Hamtramck;42.39282;-83.04964;22423;4
Harper Woods;42.43309;-82.92408;14236;2
Haslett;42.74698;-84.40108;19220;3
Hazel Park;42.46254;-83.10409;16422;3
Highland Park;42.40559;-83.09687;11776;2
Holland;42.78752;-86.10893;33051;6
Holt;42.64059;-84.51525;23973;4
Ionia;42.98725;-85.07112;11394;2
Jackson;42.24587;-84.40135;33534;6
Jenison;42.90725;-85.79198;16538;3
Kalamazoo;42.29171;-85.58723;74262;14
Kentwood;42.86947;-85.64475;48707;9
Lansing;42.73254;-84.55553;114297;22
Lincoln Park;42.25059;-83.17854;38144;7
Livonia;42.36837;-83.35271;96942;19
Madison Heights;42.48587;-83.1052;29694;5
Marquette;46.54354;-87.39542;21355;4
Melvindale;42.28254;-83.1752;10715;2
Midland;43.61558;-84.24721;41863;8
Monroe;41.91643;-83.39771;20733;4
Mount Clemens;42.59726;-82.87798;16314;3
Mount Pleasant;43.59781;-84.76751;26016;5
Muskegon;43.23418;-86.24839;38401;7
Muskegon Heights;43.20113;-86.23895;10856;2
New Baltimore;42.68114;-82.73686;12084;2
Niles;41.82977;-86.25418;11600;2
Northview;43.04558;-85.60059;14541;2
Norton Shores;43.1689;-86.26395;23994;4
Novi;42.48059;-83.47549;55224;11
Oak Park;42.45948;-83.18271;29319;5
Okemos;42.72226;-84.42747;21369;4
Owosso;42.9978;-84.17664;15194;3
Pontiac;42.63892;-83.29105;59515;11
Port Huron;42.97086;-82.42491;30184;6
Portage;42.20115;-85.58;46292;9
Redford;42.38337;-83.2966;49936;9
Riverview;42.17421;-83.17937;12486;2
Rochester;42.68059;-83.13382;12711;2
Rochester Hills;42.65837;-83.14993;70995;14
Romulus;42.22226;-83.3966;23989;4
Roseville;42.49726;-82.93714;47299;9
Royal Oak;42.48948;-83.14465;57236;11
Saginaw;43.41947;-83.95081;51508;10
Sault Sainte Marie;46.4953;-84.34532;14144;2
Shelby;42.67087;-83.03298;74099;14
South Lyon;42.46059;-83.65161;11327;2
Southfield;42.47337;-83.22187;71739;14
Southgate;42.21393;-83.19381;30047;6
Saint Clair Shores;42.49698;-82.88881;59715;11
Sterling Heights;42.58031;-83.0302;129699;25
Sturgis;41.79922;-85.41915;10994;2
Taylor;42.24087;-83.26965;63131;12
Traverse City;44.76306;-85.62063;14674;2
Trenton;42.13949;-83.17826;18853;3
Troy;42.60559;-83.14993;80980;16
Walker;43.00141;-85.76809;23537;4
Warren;42.47754;-83.0277;134056;26
Waterford;42.70225;-83.40272;75737;15
Waverly;42.7392;-84.62082;23925;4
Wayne;42.28143;-83.38632;17593;3
Westland;42.3242;-83.40021;84094;16
Wixom;42.52476;-83.53633;13498;2
Woodhaven;42.13893;-83.2416;12875;2
Wyandotte;42.21421;-83.14992;25883;5
Wyoming;42.91336;-85.70531;72125;14
Ypsilanti;42.24115;-83.61299;19435;3
Albert Lea;43.64801;-93.36827;18016;3
Alexandria;45.88524;-95.37754;11070;2
Andover;45.2333;-93.29134;30598;6
Anoka;45.19774;-93.38718;17142;3
Apple Valley;44.73191;-93.21772;49084;9
Austin;43.66663;-92.97464;24718;4
Bemidji;47.47356;-94.88028;13431;2
Big Lake;45.33246;-93.74608;10060;2
Blaine;45.1608;-93.23495;57186;11
Bloomington;44.8408;-93.29828;82893;16
Brainerd;46.35802;-94.20083;13590;2
Brooklyn Center;45.07608;-93.33273;30104;6
Brooklyn Park;45.09413;-93.35634;75781;15
Buffalo;45.17191;-93.87469;15453;3
Burnsville;44.76774;-93.27772;60306;12
Champlin;45.18885;-93.39745;23089;4
Chanhassen;44.86219;-93.53079;22952;4
Chaska;44.78941;-93.60218;23770;4
Cloquet;46.72161;-92.45936;12124;2
Columbia Heights;45.0408;-93.263;19496;3
Coon Rapids;45.11997;-93.28773;61476;12
Cottage Grove;44.82774;-92.94382;34589;6
Crystal;45.03274;-93.36023;22151;4
Duluth;46.78327;-92.10658;86265;17
Eagan;44.80413;-93.16689;64206;12
East Bethel;45.31941;-93.20245;11626;2
Eden Prairie;44.85469;-93.47079;60797;12
Edina;44.88969;-93.34995;47941;9
Elk River;45.30385;-93.56718;22974;4
Fairmont;43.65218;-94.46108;10666;2
Faribault;44.29496;-93.26883;23352;4
Farmington;44.64024;-93.14355;21086;4
Fergus Falls;46.28302;-96.07756;13138;2
Forest Lake;45.27886;-92.98522;18375;3
Fridley;45.08608;-93.26328;27208;5
Golden Valley;45.00969;-93.34912;20371;4
Grand Rapids;47.23717;-93.53021;10869;2
Ham Lake;45.25024;-93.24995;15296;3
Hastings;44.7433;-92.85243;22172;4
Hibbing;47.42715;-92.93769;16361;3
Hopkins;44.92496;-93.46273;17591;3
Hugo;45.15997;-92.99327;13332;2
Hutchinson;44.88774;-94.36971;14178;2
Inver Grove Heights;44.84802;-93.04272;33880;6
Lakeville;44.64969;-93.24272;55954;11
Lino Lakes;45.16024;-93.08883;20216;4
Mankato;44.16358;-93.9994;39309;7
Maple Grove;45.07246;-93.45579;61567;12
Maplewood;44.95302;-92.99522;38018;7
Marshall;44.4469;-95.78835;13680;2
Mendota Heights;44.88358;-93.13827;11071;2
Minneapolis;44.97997;-93.26384;382578;76
Minnetonka;44.9133;-93.50329;49734;9
Minnetonka Mills;44.94107;-93.4419;50117;10
Monticello;45.30552;-93.79414;12759;2
Moorhead;46.87385;-96.76758;38065;7
Mounds View;45.10497;-93.20856;12155;2
New Brighton;45.06552;-93.20189;21456;4
New Hope;45.03802;-93.38662;20339;4
New Ulm;44.31246;-94.46053;13522;2
North Branch;45.51135;-92.98022;10125;2
North Mankato;44.1733;-94.03385;13394;2
North Saint Paul;45.01247;-92.99188;11460;2
Northfield;44.4583;-93.1616;20007;4
Oakdale;44.96302;-92.96494;27378;5
Otsego;45.27413;-93.59135;13571;2
Owatonna;44.08385;-93.22604;25599;5
Plymouth;45.01052;-93.45551;70576;14
Prior Lake;44.7133;-93.42273;22796;4
Ramsey;45.2611;-93.45;23668;4
Red Wing;44.56247;-92.5338;16459;3
Richfield;44.8833;-93.283;35228;7
Robbinsdale;45.03219;-93.33856;13953;2
Rochester;44.02163;-92.4699;106769;21
Rosemount;44.73941;-93.12577;21874;4
Roseville;45.00608;-93.15661;33660;6
Saint Cloud;45.5608;-94.16249;65842;13
Saint Louis Park;44.9483;-93.34801;45250;9
Saint Michael;45.20996;-93.66496;16399;3
Saint Paul;44.94441;-93.09327;285068;57
Saint Peter;44.32358;-93.95801;11196;2
Sartell;45.62163;-94.20694;15876;3
Sauk Rapids;45.59191;-94.1661;12773;2
Savage;44.77913;-93.33634;26911;5
Shakopee;44.79802;-93.5269;37076;7
Shoreview;45.07913;-93.14717;25043;5
South Saint Paul;44.89274;-93.03494;20160;4
Stillwater;45.05636;-92.80604;18225;3
Vadnais Heights;45.05747;-93.07383;12302;2
Waconia;44.8508;-93.78691;10697;2
West Coon Rapids;45.15969;-93.34967;62528;12
West Saint Paul;44.91608;-93.10161;19540;3
White Bear Lake;45.08469;-93.00994;23797;4
Willmar;45.12191;-95.04334;19610;3
Winona;44.04996;-91.63932;27592;5
Woodbury;44.92386;-92.95938;61961;12
Worthington;43.61996;-95.5964;12764;2
Kirksville;40.19475;-92.58325;17505;3
Maryville;40.3461;-94.87247;11972;2
Fargo;46.87719;-96.7898;105549;21
Grand Forks;47.92526;-97.03285;52838;10
Jamestown;46.91054;-98.70844;15427;3
West Fargo;46.87497;-96.90036;25830;5
Beatrice;40.26806;-96.74697;12459;2
Bellevue;41.13667;-95.89084;50137;10
Chalco;41.18389;-96.1503;10994;2
Columbus;41.42973;-97.36838;22111;4
Fremont;41.43333;-96.49808;26397;5
Grand Island;40.92501;-98.34201;48520;9
Hastings;40.58612;-98.38839;24907;4
Kearney;40.69946;-99.08148;30787;6
La Vista;41.18389;-96.03113;15758;3
Lexington;40.78084;-99.7415;10230;2
Lincoln;40.8;-96.66696;258379;51
Norfolk;42.02834;-97.417;24210;4
Omaha;41.25861;-95.93779;408958;81
Papillion;41.15444;-96.04224;18894;3
South Sioux City;42.47388;-96.41364;13353;2
Bedford;42.94647;-71.5159;21188;4
Berlin;44.46867;-71.18508;10051;2
Claremont;43.37674;-72.34676;13355;2
Concord;43.20814;-71.53757;42695;8
Derry;42.88064;-71.32729;22015;4
Derry Village;42.89175;-71.31201;34539;6
Dover;43.19786;-70.87367;29987;5
Durham;43.13397;-70.92645;10345;2
East Concord;43.24202;-71.53813;42605;8
Keene;42.93369;-72.27814;23409;4
Laconia;43.52785;-71.47035;15951;3
Lebanon;43.64229;-72.25176;13151;2
Londonderry;42.86509;-71.37395;11037;2
Manchester;42.99564;-71.45479;109565;21
Merrimack;42.86509;-71.4934;26726;5
Nashua;42.76537;-71.46757;86494;17
Pelham;42.73453;-71.32451;12676;2
Portsmouth;43.07176;-70.76255;20779;4
Rochester;43.30453;-70.97562;29752;5
Salem;42.78842;-71.20089;29549;5
Somersworth;43.26175;-70.86534;11766;2
Windham;42.80064;-71.30423;13091;2
Asbury Park;40.22039;-74.01208;16116;3
Avenel;40.58038;-74.28515;17011;3
Bayonne;40.66871;-74.11431;63024;12
Belleville;40.79371;-74.15014;36878;7
Bergenfield;40.9276;-73.99736;26764;5
Berkeley Heights;40.68343;-74.44265;14179;2
Bloomfield;40.80677;-74.18542;49120;9
Bound Brook;40.56844;-74.53849;10402;2
Bradley Gardens;40.56288;-74.6546;14206;2
Carteret;40.57733;-74.2282;22844;4
Cedar Grove;40.85177;-74.22904;12457;2
Clark;40.64094;-74.3107;14628;2
Cliffside Park;40.82149;-73.98764;23594;4
Clifton;40.85843;-74.16376;84136;16
Colonia;40.57455;-74.30209;17795;3
Cranford;40.65844;-74.29959;22627;4
Dover;40.88399;-74.5621;18157;3
Dumont;40.94065;-73.99681;17479;3
East Brunswick;40.42788;-74.41598;48495;9
East Hanover;40.8201;-74.36487;12194;2
East Orange;40.76732;-74.20487;64270;12
Eatontown;40.29622;-74.05097;12709;2
Edison;40.51872;-74.4121;102548;20
Edgewater;40.82704;-73.97569;11513;2
Elizabeth;40.66399;-74.2107;124969;24
Elmwood Park;40.90399;-74.11848;19403;3
Englewood;40.89288;-73.97264;27147;5
Ewing;40.26983;-74.79988;36559;7
Fair Lawn;40.94038;-74.13181;32457;6
Fairview;40.8126;-73.99903;13835;2
Florham Park;40.78788;-74.38821;11696;2
Fords;40.52927;-74.31598;15187;3
Fort Lee;40.85093;-73.97014;35345;7
Franklin Lakes;41.01676;-74.2057;10590;2
Freehold;40.26011;-74.27376;12052;2
Garfield;40.88149;-74.1132;30487;6
Glen Rock;40.96288;-74.13292;11601;2
Guttenberg;40.79205;-74.00375;11176;2
Hackensack;40.88593;-74.04347;43010;8
Hamilton Square;40.22733;-74.65321;12784;2
Hanover;40.80454;-74.36682;12898;2
Harrison;40.74649;-74.15626;13620;2
Hasbrouck Heights;40.85816;-74.0807;11842;2
Hawthorne;40.94926;-74.15375;18791;3
Highland Park;40.49594;-74.42432;13982;2
Hillsdale;41.0026;-74.04042;10219;2
Hillside;40.70121;-74.23015;22155;4
Hoboken;40.74399;-74.03236;50005;10
Hopatcong;40.93288;-74.65933;15147;3
Hopatcong Hills;40.94399;-74.67072;16267;3
Irvington;40.73232;-74.23487;61323;12
Iselin;40.57538;-74.32237;18695;3
Jersey City;40.72816;-74.07764;247597;49
Keansburg;40.44177;-74.12986;10105;2
Kearny;40.76843;-74.14542;40684;8
Kinnelon;41.00176;-74.3671;10248;2
Lakewood;40.09789;-74.21764;53805;10
Lincoln Park;40.92427;-74.30209;10521;2
Linden;40.62205;-74.24459;40499;8
Little Falls;40.86899;-74.2082;10688;2
Little Ferry;40.85288;-74.04208;10626;2
Livingston;40.79593;-74.31487;27853;5
Lodi;40.88232;-74.0832;24136;4
Long Branch;40.30428;-73.99236;30719;6
Lyndhurst;40.81204;-74.12431;19996;3
Madison;40.75982;-74.4171;15845;3
Mahwah;41.08871;-74.14376;24062;4
Manville;40.54094;-74.58766;10344;2
Maplewood;40.73121;-74.27348;25008;5
Martinsville;40.60121;-74.55905;11980;2
Mercerville;40.23705;-74.68655;13230;2
Metuchen;40.54316;-74.3632;13574;2
Middlesex;40.5726;-74.49265;13635;2
Montclair;40.82593;-74.20903;39701;7
Morristown;40.79677;-74.48154;18411;3
New Brunswick;40.48622;-74.45182;55181;11
New Milford;40.93268;-74.01785;16341;3
New Providence;40.69843;-74.40154;12171;2
Newark;40.73566;-74.17237;277140;55
North Arlington;40.78843;-74.1332;15392;3
North Bergen;40.80427;-74.01208;63484;12
North Plainfield;40.6301;-74.42737;21936;4
Nutley;40.82232;-74.15987;27572;5
Oakland;41.01315;-74.26431;12754;2
Old Bridge;40.41483;-74.36543;23753;4
Orange;40.77066;-74.23265;34457;6
Palisades Park;40.84816;-73.99764;19622;3
Paramus;40.94454;-74.07542;26342;5
Parsippany;40.85788;-74.42599;51144;10
Passaic;40.85677;-74.12848;69781;13
Paterson;40.91677;-74.17181;146199;29
Perth Amboy;40.50677;-74.26542;50814;10
Phillipsburg;40.69371;-75.19018;14950;2
Piscataway;40.49927;-74.39904;56044;11
Plainfield;40.61682;-74.41727;49808;9
Point Pleasant;40.08317;-74.06819;18392;3
Pompton Lakes;41.00538;-74.2907;11097;2
Princeton;40.34872;-74.65905;12307;2
Princeton Meadows;40.33177;-74.56377;13834;2
Rahway;40.60816;-74.27765;27346;5
Ramsey;41.05732;-74.14098;14473;2
Red Bank;40.34705;-74.06431;12206;2
Ridgefield;40.83427;-74.00875;11032;2
Ridgefield Park;40.85704;-74.02153;12729;2
Ridgewood;40.97926;-74.11653;24958;4
Ringwood;41.11343;-74.24543;12228;2
River Edge;40.92871;-74.03986;11340;2
Robertsville;40.34622;-74.28792;11297;2
Roselle;40.66427;-74.2632;21085;4
Roselle Park;40.66455;-74.26431;13297;2
Rutherford;40.82649;-74.10681;18061;3
Saddle Brook;40.89899;-74.09264;13130;2
Sayreville;40.45927;-74.36098;42704;8
Sayreville Junction;40.46538;-74.33043;42890;8
Scotch Plains;40.65538;-74.38987;23584;4
Secaucus;40.79672;-74.05532;16264;3
Short Hills;40.74788;-74.32543;13165;2
Somerset;40.4976;-74.48849;22083;4
Somerville;40.57427;-74.60988;12098;2
South Old Bridge;40.40816;-74.35432;23233;4
South Orange;40.74899;-74.26126;17295;3
South Plainfield;40.57927;-74.41154;23385;4
South River;40.4465;-74.38598;16008;3
Springfield;40.70491;-74.31723;14429;2
Summit;40.74149;-74.35959;21457;4
Teaneck;40.8976;-74.01597;40078;8
Tenafly;40.92538;-73.96292;14488;2
Tinton Falls;40.30428;-74.10042;17892;3
Totowa;40.9051;-74.20987;10804;2
Trenton;40.21705;-74.74294;84913;16
Union;40.6976;-74.2632;56771;11
Union City;40.77955;-74.02375;66455;13
Upper Montclair;40.84621;-74.20126;11565;2
Verona;40.82982;-74.24015;13545;2
Wallington;40.85316;-74.11375;11335;2
Wanaque;41.03815;-74.29404;11116;2
Wayne;40.92538;-74.27654;57915;11
Weehawken;40.76955;-74.02042;14104;2
West Freehold;40.24206;-74.30126;13613;2
West Milford;41.13121;-74.36737;26968;5
West New York;40.78788;-74.01431;49708;9
West Orange;40.79871;-74.23904;48131;9
Woodland Park;40.88982;-74.19487;11380;2
Westfield;40.65899;-74.34737;30316;6
Westwood;40.99121;-74.03264;10908;2
Willingboro;40.02789;-74.86905;31668;6
Woodbridge;40.5576;-74.28459;19265;3
Wyckoff;41.00954;-74.17292;17124;3
Albany;42.65258;-73.75623;97856;19
Amherst;42.97839;-78.79976;122366;24
Amsterdam;42.93869;-74.18819;18620;3
Auburn;42.93173;-76.56605;27687;5
Babylon;40.69566;-73.32568;12166;2
Baldwin;40.65649;-73.6093;24033;4
Batavia;42.99812;-78.18752;15465;3
Bay Shore;40.7251;-73.24539;26337;5
Beacon;41.50482;-73.96958;15541;3
Bellmore;40.66871;-73.52707;16218;3
Bensonhurst;40.60177;-73.99403;60000;12
Bethpage;40.74427;-73.48207;16429;3
Binghamton;42.09869;-75.91797;47376;9
Bohemia;40.76926;-73.11511;10180;2
Brentwood;40.78121;-73.24623;60664;12
Brighton;43.14756;-77.55055;36609;7
Borough of Bronx;40.84985;-73.86641;1385108;277
Brooklyn;40.6501;-73.94958;2300664;460
Buffalo;42.88645;-78.87837;261310;52
Canandaigua;42.87423;-77.28804;10545;2
Centereach;40.85843;-73.09955;31578;6
Central Islip;40.79065;-73.20178;34450;6
Cheektowaga;42.90339;-78.75475;75178;15
Cohoes;42.77424;-73.70012;16168;3
Commack;40.84288;-73.29289;36124;7
Coney Island;40.57788;-73.99403;60000;12
Copiague;40.68149;-73.39984;22993;4
Coram;40.86871;-73.00149;39113;7
Corning;42.14285;-77.05469;11183;2
Cortland;42.60118;-76.18048;19204;3
Deer Park;40.76177;-73.32929;27745;5
Depew;42.90395;-78.69225;15303;3
Dix Hills;40.80482;-73.33623;26892;5
Dobbs Ferry;41.01454;-73.87264;10875;2
Dunkirk;42.4795;-79.33393;12563;2
East Islip;40.73204;-73.18567;14475;2
East Meadow;40.71399;-73.55902;38132;7
East Massapequa;40.67343;-73.43651;19069;3
East New York;40.66677;-73.88236;173198;34
East Northport;40.87676;-73.32456;20217;4
East Patchogue;40.76704;-72.99622;22469;4
East Setauket;40.94149;-73.10594;17006;3
Eastchester;40.8876;-73.83291;19554;3
Eggertsville;42.96339;-78.80392;15019;3
Elmira;42.0898;-76.80773;29200;5
Elmont;40.70094;-73.71291;33198;6
Elwood;40.84538;-73.33512;11177;2
Endicott;42.09841;-76.04937;13392;2
Endwell;42.11285;-76.02103;11446;2
Fairmount;43.04729;-76.23854;10224;2
Farmingville;40.83121;-73.02955;15481;3
Floral Park;40.72371;-73.70485;15863;3
Fort Salonga;40.9126;-73.30095;10008;2
Franklin Square;40.70732;-73.67596;29320;5
Fredonia;42.44006;-79.33171;11230;2
Freeport;40.6576;-73.58318;42860;8
Fulton;43.32285;-76.41716;11896;2
Garden City;40.72677;-73.6343;22371;4
Geneva;42.86896;-76.97774;13261;2
Glen Cove;40.86232;-73.63374;26964;5
Glens Falls;43.30952;-73.64401;14700;2
Gloversville;43.05285;-74.34375;15665;3
Greece;43.20978;-77.69306;14519;2
Greenburgh;41.03288;-73.84291;86764;17
Greenlawn;40.86899;-73.36512;13742;2
Hampton Bays;40.86899;-72.51759;13603;2
Harrison;40.96899;-73.71263;27472;5
Hauppauge;40.82565;-73.20261;20882;4
Haverstraw;41.19759;-73.96458;11910;2
Hempstead;40.70621;-73.61874;53891;10
Hicksville;40.76843;-73.52513;41547;8
Holbrook;40.81232;-73.07844;27195;5
Holtsville;40.81538;-73.04511;19714;3
Huntington;40.86815;-73.42568;18046;3
Huntington Station;40.85343;-73.41151;33029;6
Inwood;40.86566;-73.9268;10082;2
Irondequoit;43.2134;-77.57972;51692;10
Islip;40.72982;-73.21039;18689;3
Ithaca;42.44063;-76.49661;30014;6
Jamaica;40.69149;-73.80569;216866;43
Jamestown;42.097;-79.23533;31146;6
Jericho;40.79204;-73.53985;13567;2
Johnson City;42.11563;-75.95881;15174;3
Kenmore;42.96589;-78.87004;15423;3
Kings Park;40.88621;-73.25734;17282;3
Kingston;41.92704;-73.99736;23893;4
Kiryas Joel;41.34204;-74.16792;20175;4
Lackawanna;42.82561;-78.82337;18141;3
Lake Grove;40.85288;-73.11511;11163;2
Lake Ronkonkoma;40.8351;-73.13122;20155;4
Lancaster;42.90061;-78.67031;10352;2
Levittown;40.72593;-73.51429;51881;10
Lindenhurst;40.68677;-73.37345;27253;5
Lockport;43.17061;-78.69031;21165;4
Long Beach;40.58844;-73.65791;33275;6
Long Island City;40.74482;-73.94875;25595;5
Lynbrook;40.65483;-73.6718;19427;3
Mamaroneck;40.94871;-73.73263;18929;3
Manhattan;40.78343;-73.96625;1487536;297
Manorville;40.87371;-72.80788;14314;2
Manorville;42.14231;-74.03597;13729;2
Massapequa;40.68066;-73.47429;21685;4
Massapequa Park;40.68038;-73.45512;17008;3
Massena;44.9281;-74.89186;10936;2
Mastic;40.80204;-72.84094;15481;3
Mastic Beach;40.76677;-72.85205;12930;2
Medford;40.8176;-73.00011;24142;4
Melville;40.79343;-73.41512;18985;3
Merrick;40.66288;-73.55152;22097;4
Middle Island;40.88427;-72.93733;10483;2
Middletown;41.44593;-74.42293;28086;5
Miller Place;40.95982;-72.99621;12339;2
Mineola;40.74927;-73.64068;18799;3
Monsey;41.11121;-74.06848;18412;3
Mount Kisco;41.20426;-73.72708;10877;2
Mount Sinai;40.94704;-73.02955;12118;2
Mount Vernon;40.9126;-73.83708;67292;13
Nanuet;41.08871;-74.01347;17882;3
Nesconset;40.85204;-73.154;13387;2
New Cassel;40.75899;-73.56957;14059;2
New City;41.1476;-73.98931;33559;6
New Rochelle;40.91149;-73.78235;77062;15
New York City;40.71427;-74.00597;8175133;1635
Newburgh;41.50343;-74.01042;28866;5
Niagara Falls;43.0945;-79.05671;50193;10
North Amityville;40.6976;-73.42512;17862;3
North Babylon;40.71649;-73.32179;17509;3
North Bay Shore;40.73621;-73.26262;18944;3
North Bellmore;40.69149;-73.53346;19941;3
North Bellport;40.77427;-72.94288;11545;2
North Lindenhurst;40.71427;-73.38151;11652;2
North Massapequa;40.70093;-73.46207;17886;3
North Merrick;40.69121;-73.56318;12272;2
North New Hyde Park;40.74316;-73.69319;14899;2
North Tonawanda;43.03867;-78.8642;31568;6
North Valley Stream;40.6851;-73.7018;16628;3
North Wantagh;40.69343;-73.50763;11960;2
